date,rainfall_mm,temperature_max_c,rainfall_source,tmax_source,soil_moisture_m3m3,soil_moisture_source
2022-09-09,0.0,32.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.454,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-10,0.0,32.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.458,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-11,5.68,31.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.491,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-12,17.29,27.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.509,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-13,50.09,27.08,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.514,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-14,21.91,28.75,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.505,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-15,50.59,28.33,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-16,9.79,28.92,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.493,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-17,41.26,29.07,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.5,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-18,1.05,30.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.483,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-19,0.0,31.96,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.468,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-20,6.71,31.24,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.483,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-21,68.82,28.64,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.504,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-22,50.68,27.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.501,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-23,6.0,27.36,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.492,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-24,0.0,28.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.481,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-25,0.0,30.66,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.481,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-26,1.33,31.12,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.464,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-27,1.07,31.33,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.434,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-28,0.0,31.74,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.414,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-29,12.14,31.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.397,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-09-30,2.92,32.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.386,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-01,0.0,32.48,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.372,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-02,0.29,32.62,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.362,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-03,0.0,32.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.351,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-04,0.0,30.99,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.367,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-05,3.52,30.55,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.435,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-06,0.0,31.03,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.495,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-07,6.57,29.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.496,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-08,4.14,30.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.491,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-09,0.14,31.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.474,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-10,0.0,30.39,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.487,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-11,2.6,29.01,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.506,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-12,28.08,28.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.502,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-13,2.85,29.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.486,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-14,0.0,29.6,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.459,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-15,1.34,29.73,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.439,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-16,0.13,30.29,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.442,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-17,0.0,29.68,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.465,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-18,9.55,28.57,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.478,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-19,0.13,29.54,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.455,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-20,0.0,29.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.433,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-21,0.0,29.72,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.422,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-22,0.0,29.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.41,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-23,0.0,29.63,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.39,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-24,0.0,29.03,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.372,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-25,0.0,29.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.363,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-26,0.0,30.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.36,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-27,0.0,30.55,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.362,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-28,0.0,30.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.359,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-29,0.0,29.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.356,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-30,0.0,28.46,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.352,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-10-31,0.0,29.03,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.34,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-01,0.0,28.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.333,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-02,0.0,29.77,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.328,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-03,0.0,30.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.326,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-04,0.0,31.43,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.327,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-05,0.0,31.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.326,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-06,0.0,31.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.326,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-07,0.0,31.1,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.321,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-08,0.0,30.7,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.311,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-09,0.0,30.1,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.307,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-10,0.0,30.22,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.3,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-11,0.0,29.44,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.289,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-12,0.0,28.54,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.288,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-13,0.0,27.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.283,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-14,0.0,28.34,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.279,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-15,0.0,29.13,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.272,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-16,0.0,28.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.271,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-17,0.0,27.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.27,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-18,0.0,26.93,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-19,0.0,26.27,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-20,0.0,26.04,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-21,0.0,26.63,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-22,0.0,27.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-23,0.0,27.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.259,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-24,0.0,27.69,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-25,0.0,27.3,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-26,0.0,27.18,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-27,0.0,27.59,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.26,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-28,0.0,28.12,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.255,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-29,0.0,27.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-11-30,0.0,27.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-01,0.0,26.95,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-02,0.0,27.65,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-03,0.0,27.86,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.249,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-04,0.0,28.23,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.249,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-05,0.0,27.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.247,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-06,0.0,27.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.248,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-07,0.0,25.8,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.245,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-08,0.0,25.56,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.248,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-09,0.0,26.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.25,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-10,0.0,27.79,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-11,0.0,28.58,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-12,0.0,27.77,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.266,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-13,0.0,27.61,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.273,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-14,0.0,28.6,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.242,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-15,0.0,28.5,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.245,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-16,0.0,29.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.244,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-17,0.0,28.17,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.243,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-18,0.0,27.25,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.243,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-19,0.0,27.38,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.244,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-20,0.0,27.62,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.246,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-21,0.0,28.05,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.246,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-22,0.0,28.82,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.247,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-23,0.0,29.64,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.251,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-24,0.0,28.81,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.254,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-25,0.0,27.36,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-26,0.0,27.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.256,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-27,0.0,28.29,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.261,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-28,0.0,27.76,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.266,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-29,0.0,28.36,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-30,0.0,29.67,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2022-12-31,0.0,27.89,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.267,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-01,0.0,26.09,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.267,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-02,0.0,24.98,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-03,0.0,23.87,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.262,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-04,0.0,19.3,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.263,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-05,7.17,21.47,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.267,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-06,0.0,24.14,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.27,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-07,0.0,24.94,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.266,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-08,0.0,25.92,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-09,0.0,27.07,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.263,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-10,0.0,27.97,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.262,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-11,0.0,29.08,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.265,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
2023-01-12,0.0,28.55,IMD gridded 0.25deg (REAL_GOVERNMENT),IMD gridded 1deg (REAL_GOVERNMENT),0.264,ERA5-Land via Open-Meteo (REAL_PUBLIC; no IMD soil-moisture grid)
