lat,lon,geomorphology_class,geom_structural_origin,geom_hills_valleys,geom_plateau,geom_pediplain,geom_dissection,geom_water_fluvial,lineament_dist_km,lineament_density,provenance
20.755,80.085,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.02476,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.095,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.581,0.0122,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.105,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.644,0.00821,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.00821,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.125,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.593,0.00821,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.135,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.611,0.00592,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.59,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.155,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.277,0.00266,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.165,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.44,0.00495,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.175,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.786,0.00906,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.185,,,,,,,,0.769,0.02029,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.195,,,,,,,,1.527,0.03478,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.205,,,,,,,,1.057,0.04033,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.215,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.297,0.04698,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.225,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.304,0.04444,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.235,,,,,,,,0.111,0.03659,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.245,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02463,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.255,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.175,0.02101,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.265,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.65,0.02838,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.275,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.557,0.03961,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.285,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.393,0.0448,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.295,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.223,0.04661,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.305,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.03707,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.315,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.72,0.02717,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.325,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.532,0.01292,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.335,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,0.191,0.00604,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.345,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,1.15,0.00604,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.355,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,2.229,0.00085,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.365,,,,,,,,3.21,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.375,,,,,,,,4.294,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.385,,,,,,,,5.327,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.395,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,6.065,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.405,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,5.819,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.415,,,,,,,,5.038,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.425,,,,,,,,4.281,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.435,,,,,,,,3.448,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.445,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.75,0.00314,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.455,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.235,0.00314,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.465,,,,,,,,2.138,0.00314,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.475,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.479,0.00918,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.485,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,2.087,0.00845,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.495,Structural Origin-Moderately Dissected Hills and Valleys,1.0,1.0,0.0,0.0,2.0,0.0,1.546,0.0122,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.505,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.589,0.02017,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.515,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.479,0.03248,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.525,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.796,0.03345,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.535,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.152,0.03587,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.545,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.457,0.0279,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.555,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.283,0.01751,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.565,,,,,,,,0.88,0.00314,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.575,,,,,,,,1.877,0.00254,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.585,,,,,,,,2.836,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.595,,,,,,,,3.858,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.605,,,,,,,,4.937,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.615,,,,,,,,5.915,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.625,,,,,,,,6.997,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.635,,,,,,,,8.029,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.645,,,,,,,,9.009,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.655,,,,,,,,10.093,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.665,,,,,,,,11.126,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.675,,,,,,,,12.108,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.685,,,,,,,,13.192,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.695,,,,,,,,14.174,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.705,,,,,,,,15.207,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.715,,,,,,,,16.292,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.725,,,,,,,,17.274,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.735,,,,,,,,18.308,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.745,,,,,,,,19.393,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.755,,,,,,,,20.375,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.765,,,,,,,,21.46,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.775,,,,,,,,22.494,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.785,,,,,,,,23.476,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.795,,,,,,,,24.561,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.805,,,,,,,,25.595,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.815,,,,,,,,26.577,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.825,,,,,,,,27.459,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.835,,,,,,,,27.693,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.845,,,,,,,,27.976,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.855,,,,,,,,28.31,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.865,,,,,,,,28.644,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.875,,,,,,,,29.048,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.885,,,,,,,,29.464,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.895,,,,,,,,29.888,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.905,,,,,,,,30.386,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.915,,,,,,,,30.889,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.925,,,,,,,,31.39,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.935,,,,,,,,31.97,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.945,,,,,,,,32.518,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.955,,,,,,,,33.115,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.965,,,,,,,,33.766,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.975,,,,,,,,34.373,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.985,,,,,,,,35.031,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.755,80.995,,,,,,,,35.741,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.505,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.961,0.0279,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.515,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.103,0.03804,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.525,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.076,0.04251,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.535,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.04263,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.545,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.291,0.03417,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.555,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.743,0.02802,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.565,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.099,0.02838,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.575,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.02874,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.585,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.152,0.03248,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.595,,,,,,,,0.814,0.0279,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.605,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.519,0.02005,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.615,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.168,0.01304,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.625,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.882,0.00519,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.635,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.562,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.645,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.068,0.00411,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.655,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.273,0.01425,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.665,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.516,0.02186,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.675,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.796,0.02186,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.685,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02451,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.695,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.931,0.01606,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.705,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.462,0.0064,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.715,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.887,0.00833,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.725,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.171,0.01509,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.735,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.297,0.01256,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.745,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.961,0.01654,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.755,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.209,0.01654,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.765,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.375,0.00411,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.775,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.092,0.00411,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.785,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.887,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.795,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.845,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.805,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.798,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.815,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,5.628,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.825,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.889,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.835,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,4.219,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.845,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.288,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.855,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.321,0.01316,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.865,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.43,0.02693,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.875,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.446,0.02729,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.885,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.379,0.03285,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.895,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.988,0.03587,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.905,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.393,0.0285,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.915,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.052,0.0285,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.925,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.564,0.03478,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.935,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.127,0.03043,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.945,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.646,0.02319,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.955,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.201,0.01679,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.965,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.153,0.01534,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.975,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.403,0.01425,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.985,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.594,0.01751,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,78.995,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.836,0.01751,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.005,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.049,0.01352,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.015,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.63,0.00676,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.025,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.509,0.00048,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.035,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.058,0.00447,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.045,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.35,0.01872,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.055,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.277,0.02753,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.065,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.402,0.03381,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.075,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.65,0.03248,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.085,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.076,0.02306,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.095,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.04,0.01147,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.105,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.123,0.00181,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.115,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.897,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.125,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.844,0.00483,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.135,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.913,0.01268,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.145,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.578,0.01642,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.155,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.223,0.01968,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.165,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.788,0.01944,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.175,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.113,0.01147,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.185,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.793,0.007,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.195,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,3.022,0.0,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.205,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,2.252,0.0064,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.215,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.763,0.01328,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.225,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.817,0.02488,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.235,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.215,0.02633,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.245,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,0.914,0.02729,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.255,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.057,0.02463,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.265,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.33,0.0134,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.275,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,1.642,0.00761,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.285,Denudational Origin-Pediment-PediPlain Complex,0.0,0.0,0.0,1.0,0.0,0.0,1.536,0.01956,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.295,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.532,0.01304,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
20.765,79.305,Structural Origin-Moderately Dissected Lower Plateau,1.0,0.0,1.0,0.0,2.0,0.0,0.615,0.01268,REAL_GOVERNMENT (NRSC Bhuvan 1:50k)
