lat,lon,prospectivity_rank,rank_sd,uncertainty,applicability,data_status,known_mn_record_in_cell,indian_government_mn_evidence_in_cell
21.855,78.645,43.1,24.4,HIGH,HIGH,OK,0,0
21.855,78.655,42.6,14.6,HIGH,HIGH,OK,0,0
21.855,78.665,64.1,18.3,HIGH,HIGH,OK,0,0
21.855,78.675,75.3,16.0,HIGH,HIGH,OK,0,0
21.855,78.685,77.0,18.1,HIGH,HIGH,OK,0,0
21.855,78.695,72.4,20.6,HIGH,HIGH,OK,0,0
21.855,78.705,52.0,17.0,HIGH,HIGH,OK,0,0
21.855,78.715,74.4,19.4,HIGH,HIGH,OK,0,0
21.855,78.725,23.0,11.7,HIGH,HIGH,OK,0,0
21.855,78.735,46.2,16.3,HIGH,HIGH,OK,0,0
21.855,78.745,41.3,16.0,HIGH,HIGH,OK,0,0
21.855,78.755,21.9,14.8,HIGH,HIGH,OK,0,0
21.855,78.765,32.5,16.2,HIGH,HIGH,OK,0,0
21.855,78.775,32.7,14.2,HIGH,HIGH,OK,0,0
21.855,78.785,37.4,20.6,HIGH,HIGH,OK,0,0
21.855,78.795,23.4,12.0,HIGH,HIGH,OK,0,0
21.855,78.805,44.4,14.8,HIGH,HIGH,OK,0,0
21.855,78.815,44.4,14.3,HIGH,HIGH,OK,0,0
21.855,78.825,44.4,15.9,HIGH,HIGH,OK,0,0
21.855,78.835,41.1,13.7,HIGH,HIGH,OK,0,0
21.855,78.845,14.0,8.3,MODERATE,HIGH,OK,0,0
21.855,78.855,53.4,11.0,HIGH,HIGH,OK,0,0
21.855,78.865,26.2,15.8,HIGH,HIGH,OK,0,0
21.855,78.875,21.4,12.6,HIGH,HIGH,OK,0,0
21.855,78.885,34.2,11.6,HIGH,HIGH,OK,0,0
21.855,78.895,44.9,16.5,HIGH,HIGH,OK,0,0
21.855,78.905,26.7,15.4,HIGH,HIGH,OK,0,0
21.855,78.915,26.6,14.5,HIGH,HIGH,OK,0,0
21.855,78.925,25.2,12.4,HIGH,HIGH,OK,0,0
21.855,78.935,13.9,11.1,HIGH,HIGH,OK,0,0
21.855,78.945,33.2,16.7,HIGH,HIGH,OK,0,0
21.855,78.955,49.6,10.2,HIGH,HIGH,OK,0,0
21.855,78.965,40.5,12.8,HIGH,HIGH,OK,0,0
21.855,78.975,8.7,7.8,MODERATE,HIGH,OK,0,0
21.855,78.985,14.5,13.9,HIGH,HIGH,OK,0,0
21.855,78.995,55.4,18.8,HIGH,HIGH,OK,0,0
21.855,79.005,21.3,17.3,HIGH,HIGH,OK,0,0
21.855,79.015,56.7,17.4,HIGH,HIGH,OK,0,0
21.855,79.025,59.9,20.3,HIGH,HIGH,OK,0,0
21.855,79.035,13.1,11.2,HIGH,HIGH,OK,0,0
21.855,79.045,23.1,16.4,HIGH,HIGH,OK,0,0
21.855,79.055,25.5,16.2,HIGH,HIGH,OK,0,0
21.855,79.065,23.2,11.2,HIGH,HIGH,OK,0,0
21.855,79.075,18.5,15.1,HIGH,HIGH,OK,0,0
21.855,79.085,37.2,16.7,HIGH,HIGH,OK,0,0
21.855,79.095,41.9,19.5,HIGH,HIGH,OK,0,0
21.855,79.105,29.0,16.9,HIGH,HIGH,OK,0,0
21.855,79.115,8.9,13.4,HIGH,HIGH,OK,0,0
21.855,79.125,26.3,14.9,HIGH,HIGH,OK,0,0
21.855,79.135,13.7,13.9,HIGH,HIGH,OK,0,0
21.855,79.145,43.9,19.1,HIGH,HIGH,OK,0,0
21.855,79.155,21.4,14.1,HIGH,HIGH,OK,0,0
21.855,79.165,28.8,19.7,HIGH,HIGH,OK,0,0
21.855,79.175,48.0,19.5,HIGH,HIGH,OK,0,0
21.855,79.185,29.0,22.4,HIGH,HIGH,OK,0,0
21.855,79.195,60.3,22.4,HIGH,HIGH,OK,0,0
21.855,79.205,50.0,17.1,HIGH,HIGH,OK,0,0
21.855,79.215,33.9,14.8,HIGH,HIGH,OK,0,0
21.855,79.225,62.4,18.6,HIGH,HIGH,OK,0,0
21.855,79.235,51.0,16.9,HIGH,HIGH,OK,0,0
21.855,79.245,14.7,14.5,HIGH,HIGH,OK,0,0
21.855,79.255,74.4,13.0,HIGH,HIGH,OK,0,0
21.855,79.265,82.7,15.4,HIGH,HIGH,OK,0,0
21.855,79.275,75.9,11.9,HIGH,HIGH,OK,0,0
21.855,79.285,75.4,18.4,HIGH,HIGH,OK,0,0
21.855,79.295,84.4,7.7,MODERATE,HIGH,OK,0,0
21.855,79.305,79.5,11.3,HIGH,HIGH,OK,0,0
21.855,79.315,93.9,13.7,HIGH,HIGH,OK,0,0
